Date,Raw,Pct,6m_pct_change,annualized_change
03/01/2000,171.0,0.00588235294117645,0.019070321811680502,0.038140643623361004
04/01/2000,170.9,-0.0005847953216373547,0.01665675193337306,0.03331350386674612
05/01/2000,171.2,0.0017554125219425565,0.016627078384798,0.033254156769596
06/01/2000,172.2,0.005841121495327117,0.020142180094786594,0.04028436018957319
07/01/2000,172.7,0.0029036004645761615,0.02008269344359112,0.04016538688718224
08/01/2000,172.7,0.0,0.015882352941176403,0.031764705882352806
09/01/2000,173.6,0.005211349160393786,0.015204678362573066,0.030409356725146133
10/01/2000,173.9,0.001728110599078514,0.017554125219426564,0.03510825043885313
11/01/2000,174.2,0.0017251293847038163,0.01752336448598131,0.03504672897196262
12/01/2000,174.6,0.0022962112514350874,0.013937282229965191,0.027874564459930383
01/01/2001,175.6,0.00572737686139746,0.016792125072379885,0.03358425014475977
02/01/2001,176.0,0.002277904328018332,0.01910828025477714,0.03821656050955428
03/01/2001,176.1,0.0005681818181817455,0.014400921658986175,0.02880184331797235
04/01/2001,176.4,0.0017035775127769437,0.01437607820586544,0.02875215641173088
05/01/2001,177.3,0.005102040816326481,0.017795637198622406,0.03559127439724481
06/01/2001,177.7,0.002256063169768563,0.017754868270332156,0.03550973654066431
07/01/2001,177.4,-0.0016882386043892694,0.010250569476082069,0.020501138952164138
08/01/2001,177.4,0.0,0.007954545454545487,0.015909090909090973
09/01/2001,178.1,0.003945885005636862,0.011357183418512209,0.022714366837024418
10/01/2001,177.6,-0.0028074115665356336,0.00680272108843531,0.01360544217687062
11/01/2001,177.5,-0.0005630630630630851,0.0011280315848843125,0.002256063169768625
12/01/2001,177.4,-0.0005633802816901179,-0.0016882386043893245,-0.003376477208778649
01/01/2002,177.7,0.0016910935738443378,0.0016910935738443233,0.0033821871476886465
02/01/2002,178.0,0.0016882386043894915,0.0033821871476888065,0.006764374295377613
03/01/2002,178.5,0.002808988764045006,0.002245929253228555,0.00449185850645711
04/01/2002,179.3,0.004481792717086819,0.009572072072072169,0.019144144144144337
